# time 	 position 	 vanHove 
511	-41.9559	0
511	-40.8607	0
511	-39.7656	0
511	-38.6705	0
511	-37.5754	0
511	-36.4803	0.018263
511	-35.3852	0
511	-34.2901	0
511	-33.195	0
511	-32.0999	0
511	-31.0048	0
511	-29.9097	0.0273945
511	-28.8145	0
511	-27.7194	0.00913152
511	-26.6243	0.018263
511	-25.5292	0.00913152
511	-24.4341	0.0273945
511	-23.339	0
511	-22.2439	0.00913152
511	-21.1488	0
511	-20.0537	0.00913152
511	-18.9586	0.018263
511	-17.8635	0.0273945
511	-16.7684	0.018263
511	-15.6732	0.00913152
511	-14.5781	0.0273945
511	-13.483	0.00913152
511	-12.3879	0.0273945
511	-11.2928	0.00913152
511	-10.1977	0.0273945
511	-9.1026	0.018263
511	-8.00749	0.0273945
511	-6.91238	0.018263
511	-5.81727	0.018263
511	-4.72217	0.00913152
511	-3.62706	0.018263
511	-2.53195	0.018263
511	-1.43684	0.018263
511	-0.341732	0
511	0.753376	0.0273945
511	1.84848	0.00913152
511	2.94359	0.0365261
511	4.0387	0.018263
511	5.13381	0.0365261
511	6.22892	0
511	7.32403	0.018263
511	8.41913	0.018263
511	9.51424	0.018263
511	10.6094	0.018263
511	11.7045	0.0273945
511	12.7996	0.00913152
511	13.8947	0
511	14.9898	0.018263
511	16.0849	0.0456576
511	17.18	0
511	18.2751	0
511	19.3702	0.018263
511	20.4653	0
511	21.5604	0.0365261
511	22.6555	0
511	23.7507	0.00913152
511	24.8458	0
511	25.9409	0.00913152
511	27.036	0
511	28.1311	0.018263
511	29.2262	0.00913152
511	30.3213	0
511	31.4164	0.018263
511	32.5115	0
511	33.6066	0.018263
511	34.7017	0
511	35.7968	0
511	36.892	0
511	37.9871	0
511	39.0822	0
511	40.1773	0
511	41.2724	0
511	42.3675	0
511	43.4626	0
511	44.5577	0
511	45.6528	0
511	46.7479	0
511	47.843	0
511	48.9381	0
511	50.0333	0
511	51.1284	0
511	52.2235	0.00913152
511	53.3186	0
511	54.4137	0
511	55.5088	0
521	-51.7644	0.00890206
521	-50.6411	0
521	-49.5178	0
521	-48.3944	0
521	-47.2711	0
521	-46.1478	0
521	-45.0244	0
521	-43.9011	0
521	-42.7777	0
521	-41.6544	0
521	-40.5311	0
521	-39.4077	0
521	-38.2844	0.00890206
521	-37.1611	0
521	-36.0377	0.00890206
521	-34.9144	0
521	-33.7911	0.00890206
521	-32.6677	0
521	-31.5444	0
521	-30.421	0.00890206
521	-29.2977	0.00890206
521	-28.1744	0
521	-27.051	0.00890206
521	-25.9277	0
521	-24.8044	0.0267062
521	-23.681	0.0178041
521	-22.5577	0.0267062
521	-21.4344	0.00890206
521	-20.311	0
521	-19.1877	0.00890206
521	-18.0644	0.0267062
521	-16.941	0.0178041
521	-15.8177	0
521	-14.6943	0
521	-13.571	0.0178041
521	-12.4477	0.0356082
521	-11.3243	0.00890206
521	-10.201	0.00890206
521	-9.07766	0.0356082
521	-7.95433	0.0178041
521	-6.83099	0.0356082
521	-5.70765	0.0356082
521	-4.58432	0.00890206
521	-3.46098	0.00890206
521	-2.33765	0.0178041
521	-1.21431	0.0178041
521	-0.0909734	0.0178041
521	1.03236	0.00890206
521	2.1557	0.0178041
521	3.27903	0.00890206
521	4.40237	0.0178041
521	5.52571	0.0267062
521	6.64904	0.0178041
521	7.77238	0.0534123
521	8.89572	0.00890206
521	10.0191	0.0178041
521	11.1424	0.00890206
521	12.2657	0.0267062
521	13.3891	0.00890206
521	14.5124	0.0267062
521	15.6357	0.00890206
521	16.7591	0.0267062
521	17.8824	0.00890206
521	19.0057	0.00890206
521	20.1291	0.00890206
521	21.2524	0
521	22.3757	0
521	23.4991	0.00890206
521	24.6224	0
521	25.7458	0.00890206
521	26.8691	0.00890206
521	27.9924	0.0178041
521	29.1158	0.0178041
521	30.2391	0
521	31.3624	0
521	32.4858	0.0178041
521	33.6091	0
521	34.7324	0.00890206
521	35.8558	0
521	36.9791	0.00890206
521	38.1025	0
521	39.2258	0
521	40.3491	0
521	41.4725	0
521	42.5958	0
521	43.7191	0
521	44.8425	0
521	45.9658	0
521	47.0891	0
521	48.2125	0
521	49.3358	0
521	50.4591	0
521	51.5825	0
521	52.7058	0
521	53.8292	0
521	54.9525	0
521	56.0758	0
521	57.1992	0
521	58.3225	0.00890206
521	59.4458	0
531	-50.6152	0.00885474
531	-49.4858	0
531	-48.3565	0
531	-47.2271	0
531	-46.0978	0
531	-44.9685	0
531	-43.8391	0
531	-42.7098	0
531	-41.5805	0
531	-40.4511	0
531	-39.3218	0
531	-38.1924	0
531	-37.0631	0
531	-35.9338	0
531	-34.8044	0.0177095
531	-33.6751	0
531	-32.5457	0.00885474
531	-31.4164	0.00885474
531	-30.2871	0
531	-29.1577	0
531	-28.0284	0
531	-26.899	0.00885474
531	-25.7697	0.00885474
531	-24.6404	0.0177095
531	-23.511	0
531	-22.3817	0.0265642
531	-21.2523	0.00885474
531	-20.123	0.00885474
531	-18.9937	0.00885474
531	-17.8643	0.00885474
531	-16.735	0.0265642
531	-15.6056	0.00885474
531	-14.4763	0.0354189
531	-13.347	0
531	-12.2176	0.0442737
531	-11.0883	0.0177095
531	-9.95895	0.0354189
531	-8.82961	0.00885474
531	-7.70027	0.0354189
531	-6.57093	0.0177095
531	-5.4416	0.0265642
531	-4.31226	0
531	-3.18292	0.00885474
531	-2.05358	0
531	-0.924239	0.0354189
531	0.205101	0.0177095
531	1.33444	0.00885474
531	2.46378	0.00885474
531	3.59312	0.0442737
531	4.72246	0.0265642
531	5.8518	0.00885474
531	6.98114	0.0531284
531	8.11048	0.0177095
531	9.23981	0.00885474
531	10.3692	0.00885474
531	11.4985	0.00885474
531	12.6278	0.0177095
531	13.7572	0.00885474
531	14.8865	0.0265642
531	16.0159	0.00885474
531	17.1452	0.00885474
531	18.2745	0.00885474
531	19.4039	0.00885474
531	20.5332	0.00885474
531	21.6625	0.00885474
531	22.7919	0.0265642
531	23.9212	0
531	25.0506	0
531	26.1799	0.0177095
531	27.3092	0.00885474
531	28.4386	0.00885474
531	29.5679	0.00885474
531	30.6973	0.00885474
531	31.8266	0
531	32.9559	0
531	34.0853	0.00885474
531	35.2146	0
531	36.344	0.00885474
531	37.4733	0
531	38.6026	0
531	39.732	0.00885474
531	40.8613	0
531	41.9907	0
531	43.12	0
531	44.2493	0
531	45.3787	0
531	46.508	0
531	47.6373	0
531	48.7667	0
531	49.896	0
531	51.0254	0
531	52.1547	0
531	53.284	0
531	54.4134	0
531	55.5427	0
531	56.6721	0.00885474
531	57.8014	0
531	58.9307	0
531	60.0601	0
531	61.1894	0
541	-50.0494	0.00884488
541	-48.9188	0
541	-47.7882	0
541	-46.6576	0
541	-45.527	0
541	-44.3964	0
541	-43.2658	0
541	-42.1352	0
541	-41.0046	0
541	-39.874	0.00884488
541	-38.7434	0
541	-37.6128	0
541	-36.4823	0.00884488
541	-35.3517	0
541	-34.2211	0.0176898
541	-33.0905	0
541	-31.9599	0.00884488
541	-30.8293	0
541	-29.6987	0
541	-28.5681	0
541	-27.4375	0
541	-26.3069	0.00884488
541	-25.1763	0.0265346
541	-24.0457	0
541	-22.9151	0
541	-21.7845	0.0442244
541	-20.6539	0
541	-19.5233	0.0176898
541	-18.3927	0.0265346
541	-17.2621	0.00884488
541	-16.1315	0
541	-15.0009	0.00884488
541	-13.8703	0.0265346
541	-12.7397	0.0265346
541	-11.6091	0.0176898
541	-10.4785	0.0176898
541	-9.34791	0.0265346
541	-8.21732	0.0176898
541	-7.08672	0.0265346
541	-5.95612	0.0265346
541	-4.82552	0
541	-3.69493	0
541	-2.56433	0.0265346
541	-1.43373	0.0442244
541	-0.303133	0
541	0.827464	0.0265346
541	1.95806	0.0176898
541	3.08866	0.0176898
541	4.21926	0.0176898
541	5.34985	0.0265346
541	6.48045	0.0265346
541	7.61105	0.0265346
541	8.74165	0.00884488
541	9.87224	0.00884488
541	11.0028	0.00884488
541	12.1334	0.00884488
541	13.264	0.0353795
541	14.3946	0.0176898
541	15.5252	0.00884488
541	16.6558	0.0176898
541	17.7864	0.00884488
541	18.917	0.0176898
541	20.0476	0
541	21.1782	0
541	22.3088	0.00884488
541	23.4394	0.0176898
541	24.57	0.00884488
541	25.7006	0.00884488
541	26.8312	0.0265346
541	27.9618	0.00884488
541	29.0924	0
541	30.223	0
541	31.3536	0.00884488
541	32.4842	0.00884488
541	33.6148	0
541	34.7454	0.00884488
541	35.876	0
541	37.0066	0.00884488
541	38.1372	0
541	39.2678	0
541	40.3984	0
541	41.529	0
541	42.6596	0
541	43.7902	0
541	44.9208	0
541	46.0514	0
541	47.182	0
541	48.3126	0
541	49.4432	0
541	50.5738	0
541	51.7044	0
541	52.8349	0
541	53.9655	0.00884488
541	55.0961	0
541	56.2267	0
541	57.3573	0
541	58.4879	0
541	59.6185	0
541	60.7491	0
541	61.8797	0
551	-49.6927	0.00894566
551	-48.5749	0
551	-47.457	0
551	-46.3392	0
551	-45.2213	0
551	-44.1034	0
551	-42.9856	0
551	-41.8677	0
551	-40.7498	0
551	-39.632	0.00894566
551	-38.5141	0
551	-37.3963	0.00894566
551	-36.2784	0
551	-35.1605	0.0178913
551	-34.0427	0
551	-32.9248	0
551	-31.807	0.0178913
551	-30.6891	0
551	-29.5712	0
551	-28.4534	0
551	-27.3355	0
551	-26.2177	0
551	-25.0998	0.026837
551	-23.9819	0.0178913
551	-22.8641	0.00894566
551	-21.7462	0.0178913
551	-20.6284	0.0178913
551	-19.5105	0.00894566
551	-18.3926	0.0357826
551	-17.2748	0.00894566
551	-16.1569	0
551	-15.0391	0
551	-13.9212	0.00894566
551	-12.8033	0.026837
551	-11.6855	0.026837
551	-10.5676	0.0357826
551	-9.44975	0.026837
551	-8.33189	0.00894566
551	-7.21403	0.0357826
551	-6.09617	0.00894566
551	-4.9783	0.00894566
551	-3.86044	0.0178913
551	-2.74258	0
551	-1.62472	0.00894566
551	-0.506862	0.0447283
551	0.610999	0.0178913
551	1.72886	0.00894566
551	2.84672	0.026837
551	3.96458	0.00894566
551	5.08244	0.0357826
551	6.2003	0.00894566
551	7.31816	0.0357826
551	8.43602	0.0178913
551	9.55389	0.00894566
551	10.6717	0.00894566
551	11.7896	0.0178913
551	12.9075	0.0178913
551	14.0253	0.00894566
551	15.1432	0.026837
551	16.261	0.0178913
551	17.3789	0.00894566
551	18.4968	0
551	19.6146	0
551	20.7325	0.00894566
551	21.8504	0.00894566
551	22.9682	0.0178913
551	24.0861	0.00894566
551	25.2039	0.00894566
551	26.3218	0.00894566
551	27.4397	0.0178913
551	28.5575	0.00894566
551	29.6754	0.00894566
551	30.7932	0.00894566
551	31.9111	0.00894566
551	33.029	0.00894566
551	34.1468	0
551	35.2647	0.00894566
551	36.3825	0
551	37.5004	0
551	38.6183	0
551	39.7361	0
551	40.854	0
551	41.9718	0
551	43.0897	0
551	44.2076	0
551	45.3254	0
551	46.4433	0
551	47.5612	0
551	48.679	0
551	49.7969	0
551	50.9147	0
551	52.0326	0
551	53.1505	0
551	54.2683	0
551	55.3862	0
551	56.504	0
551	57.6219	0
551	58.7398	0
551	59.8576	0.00894566
551	60.9755	0
561	-50.2686	0.00868655
561	-49.1174	0
561	-47.9662	0
561	-46.815	0
561	-45.6638	0
561	-44.5126	0
561	-43.3614	0
561	-42.2102	0
561	-41.059	0
561	-39.9078	0
561	-38.7566	0
561	-37.6054	0
561	-36.4542	0.00868655
561	-35.303	0.00868655
561	-34.1517	0
561	-33.0005	0.0173731
561	-31.8493	0.00868655
561	-30.6981	0
561	-29.5469	0.00868655
561	-28.3957	0.00868655
561	-27.2445	0
561	-26.0933	0.0173731
561	-24.9421	0.00868655
561	-23.7909	0.00868655
561	-22.6397	0.0173731
561	-21.4885	0.00868655
561	-20.3373	0.0260597
561	-19.1861	0.0260597
561	-18.0349	0.0173731
561	-16.8837	0
561	-15.7325	0.00868655
561	-14.5813	0.00868655
561	-13.4301	0.0173731
561	-12.2789	0.00868655
561	-11.1277	0.0260597
561	-9.97645	0.00868655
561	-8.82525	0.00868655
561	-7.67405	0.00868655
561	-6.52284	0.0173731
561	-5.37164	0.0173731
561	-4.22043	0.0260597
561	-3.06923	0.0347462
561	-1.91802	0.0260597
561	-0.766819	0.0260597
561	0.384386	0.00868655
561	1.53559	0.00868655
561	2.68679	0.0347462
561	3.838	0.00868655
561	4.9892	0.00868655
561	6.14041	0.0260597
561	7.29161	0.0434328
561	8.44282	0.0260597
561	9.59402	0
561	10.7452	0.0173731
561	11.8964	0.0173731
561	13.0476	0.0173731
561	14.1988	0.0173731
561	15.35	0.00868655
561	16.5012	0.00868655
561	17.6525	0.00868655
561	18.8037	0.0260597
561	19.9549	0.00868655
561	21.1061	0.00868655
561	22.2573	0.00868655
561	23.4085	0
561	24.5597	0.00868655
561	25.7109	0.0260597
561	26.8621	0.00868655
561	28.0133	0.0173731
561	29.1645	0
561	30.3157	0
561	31.4669	0
561	32.6181	0.00868655
561	33.7693	0
561	34.9205	0
561	36.0717	0
561	37.2229	0.00868655
561	38.3741	0
561	39.5253	0.00868655
561	40.6765	0
561	41.8277	0.00868655
561	42.9789	0
561	44.1302	0
561	45.2814	0
561	46.4326	0
561	47.5838	0
561	48.735	0
561	49.8862	0
561	51.0374	0
561	52.1886	0
561	53.3398	0
561	54.491	0
561	55.6422	0
561	56.7934	0
561	57.9446	0
561	59.0958	0
561	60.247	0
561	61.3982	0
561	62.5494	0.00868655
561	63.7006	0
571	-47.2249	0.00820533
571	-46.0061	0
571	-44.7874	0
571	-43.5687	0
571	-42.35	0
571	-41.1313	0
571	-39.9125	0.00820533
571	-38.6938	0
571	-37.4751	0
571	-36.2564	0
571	-35.0377	0
571	-33.8189	0
571	-32.6002	0.0164107
571	-31.3815	0.00820533
571	-30.1628	0.0164107
571	-28.9441	0
571	-27.7253	0.0164107
571	-26.5066	0
571	-25.2879	0.0164107
571	-24.0692	0
571	-22.8505	0.0164107
571	-21.6317	0.00820533
571	-20.413	0.0164107
571	-19.1943	0.024616
571	-17.9756	0.0164107
571	-16.7569	0.00820533
571	-15.5381	0.024616
571	-14.3194	0.00820533
571	-13.1007	0.024616
571	-11.882	0
571	-10.6633	0
571	-9.44453	0.0164107
571	-8.22581	0.024616
571	-7.00709	0.0328213
571	-5.78837	0.0164107
571	-4.56965	0.024616
571	-3.35093	0
571	-2.13221	0.0164107
571	-0.913485	0.049232
571	0.305235	0.00820533
571	1.52396	0.00820533
571	2.74268	0.0328213
571	3.9614	0.0164107
571	5.18012	0.0328213
571	6.39884	0.0164107
571	7.61756	0.0328213
571	8.83628	0.00820533
571	10.055	0.00820533
571	11.2737	0.024616
571	12.4924	0.00820533
571	13.7112	0.024616
571	14.9299	0.00820533
571	16.1486	0.00820533
571	17.3673	0.00820533
571	18.586	0.0164107
571	19.8048	0
571	21.0235	0.00820533
571	22.2422	0.0164107
571	23.4609	0.00820533
571	24.6796	0.00820533
571	25.8984	0.00820533
571	27.1171	0.024616
571	28.3358	0
571	29.5545	0.00820533
571	30.7732	0
571	31.992	0
571	33.2107	0.00820533
571	34.4294	0.00820533
571	35.6481	0
571	36.8669	0
571	38.0856	0
571	39.3043	0
571	40.523	0.0164107
571	41.7417	0
571	42.9605	0
571	44.1792	0
571	45.3979	0.00820533
571	46.6166	0
571	47.8353	0
571	49.0541	0
571	50.2728	0
571	51.4915	0
571	52.7102	0
571	53.9289	0
571	55.1477	0
571	56.3664	0
571	57.5851	0
571	58.8038	0
571	60.0225	0.00820533
571	61.2413	0
571	62.46	0
571	63.6787	0
571	64.8974	0
571	66.1161	0
571	67.3349	0
571	68.5536	0
571	69.7723	0
571	70.991	0
571	72.2097	0
571	73.4285	0
581	-47.2249	0.00852613
581	-46.052	0
581	-44.8791	0
581	-43.7063	0.00852613
581	-42.5334	0
581	-41.3605	0
581	-40.1877	0
581	-39.0148	0.00852613
581	-37.8419	0
581	-36.6691	0
581	-35.4962	0
581	-34.3234	0
581	-33.1505	0.0170523
581	-31.9776	0
581	-30.8048	0
581	-29.6319	0.0255784
581	-28.459	0.00852613
581	-27.2862	0
581	-26.1133	0.00852613
581	-24.9404	0.0170523
581	-23.7676	0
581	-22.5947	0.00852613
581	-21.4218	0.0341045
581	-20.249	0.00852613
581	-19.0761	0
581	-17.9032	0.0255784
581	-16.7304	0.00852613
581	-15.5575	0.00852613
581	-14.3847	0
581	-13.2118	0.0255784
581	-12.0389	0.0255784
581	-10.8661	0.0255784
581	-9.69319	0.00852613
581	-8.52033	0.0170523
581	-7.34746	0.0170523
581	-6.1746	0.0255784
581	-5.00173	0.0170523
581	-3.82887	0.0170523
581	-2.656	0.0170523
581	-1.48314	0.0255784
581	-0.310274	0.0255784
581	0.862591	0.0341045
581	2.03546	0.0170523
581	3.20832	0.00852613
581	4.38119	0
581	5.55405	0.0170523
581	6.72692	0.0511568
581	7.89978	0.0170523
581	9.07265	0.0255784
581	10.2455	0
581	11.4184	0.0170523
581	12.5912	0.00852613
581	13.7641	0.0341045
581	14.937	0.00852613
581	16.1098	0.0170523
581	17.2827	0.0170523
581	18.4556	0
581	19.6284	0
581	20.8013	0.00852613
581	21.9742	0.00852613
581	23.147	0.00852613
581	24.3199	0
581	25.4928	0.0255784
581	26.6656	0.0170523
581	27.8385	0
581	29.0113	0
581	30.1842	0
581	31.3571	0.0170523
581	32.5299	0
581	33.7028	0.00852613
581	34.8757	0.00852613
581	36.0485	0
581	37.2214	0
581	38.3943	0
581	39.5671	0
581	40.74	0.00852613
581	41.9129	0
581	43.0857	0
581	44.2586	0
581	45.4315	0.00852613
581	46.6043	0
581	47.7772	0
581	48.95	0
581	50.1229	0
581	51.2958	0
581	52.4686	0
581	53.6415	0
581	54.8144	0
581	55.9872	0
581	57.1601	0
581	58.333	0.00852613
581	59.5058	0
581	60.6787	0
581	61.8516	0
581	63.0244	0
581	64.1973	0
581	65.3702	0
581	66.543	0
581	67.7159	0
581	68.8888	0
591	-47.2249	0.00832395
591	-46.0235	0
591	-44.8222	0
591	-43.6208	0
591	-42.4195	0
591	-41.2181	0.0166479
591	-40.0167	0
591	-38.8154	0
591	-37.614	0
591	-36.4127	0
591	-35.2113	0
591	-34.01	0
591	-32.8086	0.0166479
591	-31.6073	0
591	-30.4059	0.0166479
591	-29.2046	0.00832395
591	-28.0032	0
591	-26.8019	0.0166479
591	-25.6005	0.00832395
591	-24.3992	0.00832395
591	-23.1978	0.00832395
591	-21.9965	0.0249718
591	-20.7951	0.00832395
591	-19.5937	0.00832395
591	-18.3924	0.0166479
591	-17.191	0.0166479
591	-15.9897	0
591	-14.7883	0
591	-13.587	0.0166479
591	-12.3856	0.0166479
591	-11.1843	0.0249718
591	-9.98292	0.0249718
591	-8.78157	0.0249718
591	-7.58022	0.0166479
591	-6.37886	0.0166479
591	-5.17751	0.0416197
591	-3.97616	0
591	-2.7748	0.0166479
591	-1.57345	0.0249718
591	-0.372098	0.0166479
591	0.829255	0.0416197
591	2.03061	0.0166479
591	3.23196	0.0166479
591	4.43331	0
591	5.63467	0.0249718
591	6.83602	0.0416197
591	8.03737	0.00832395
591	9.23873	0
591	10.4401	0.0332958
591	11.6414	0.0249718
591	12.8428	0
591	14.0441	0.00832395
591	15.2455	0
591	16.4468	0.0332958
591	17.6482	0.00832395
591	18.8496	0.00832395
591	20.0509	0
591	21.2523	0.0166479
591	22.4536	0.0166479
591	23.655	0.00832395
591	24.8563	0
591	26.0577	0.0166479
591	27.259	0.00832395
591	28.4604	0.0166479
591	29.6617	0
591	30.8631	0.00832395
591	32.0644	0
591	33.2658	0.00832395
591	34.4671	0
591	35.6685	0.00832395
591	36.8698	0
591	38.0712	0
591	39.2726	0.00832395
591	40.4739	0
591	41.6753	0
591	42.8766	0
591	44.078	0
591	45.2793	0
591	46.4807	0
591	47.682	0
591	48.8834	0.00832395
591	50.0847	0
591	51.2861	0
591	52.4874	0
591	53.6888	0
591	54.8901	0
591	56.0915	0
591	57.2928	0
591	58.4942	0
591	59.6956	0
591	60.8969	0
591	62.0983	0.00832395
591	63.2996	0
591	64.501	0
591	65.7023	0
591	66.9037	0
591	68.105	0
591	69.3064	0
591	70.5077	0
591	71.7091	0
601	-47.2249	0.00851921
601	-46.0511	0
601	-44.8772	0
601	-43.7034	0
601	-42.5296	0.00851921
601	-41.3558	0
601	-40.182	0
601	-39.0081	0
601	-37.8343	0
601	-36.6605	0.00851921
601	-35.4867	0
601	-34.3129	0
601	-33.1391	0.0170384
601	-31.9652	0
601	-30.7914	0
601	-29.6176	0.0255576
601	-28.4438	0.0170384
601	-27.27	0.00851921
601	-26.0962	0
601	-24.9223	0.00851921
601	-23.7485	0.0170384
601	-22.5747	0.00851921
601	-21.4009	0.0170384
601	-20.2271	0.0170384
601	-19.0533	0.00851921
601	-17.8794	0.00851921
601	-16.7056	0
601	-15.5318	0.0340769
601	-14.358	0.00851921
601	-13.1842	0.0255576
601	-12.0103	0.0170384
601	-10.8365	0.0170384
601	-9.66271	0
601	-8.48889	0.0170384
601	-7.31508	0.0340769
601	-6.14126	0
601	-4.96744	0.0170384
601	-3.79363	0.0255576
601	-2.61981	0.00851921
601	-1.44599	0.0255576
601	-0.272173	0.0425961
601	0.901644	0.0340769
601	2.07546	0.00851921
601	3.24928	0
601	4.4231	0.0255576
601	5.59691	0.0170384
601	6.77073	0.0255576
601	7.94455	0
601	9.11837	0.0425961
601	10.2922	0.00851921
601	11.466	0.0255576
601	12.6398	0
601	13.8136	0.00851921
601	14.9875	0.0170384
601	16.1613	0.0255576
601	17.3351	0.0170384
601	18.5089	0
601	19.6827	0.00851921
601	20.8565	0.00851921
601	22.0304	0.00851921
601	23.2042	0
601	24.378	0.00851921
601	25.5518	0.0170384
601	26.7256	0.00851921
601	27.8994	0.00851921
601	29.0733	0.0170384
601	30.2471	0.00851921
601	31.4209	0
601	32.5947	0.00851921
601	33.7685	0
601	34.9423	0
601	36.1162	0
601	37.29	0
601	38.4638	0.00851921
601	39.6376	0
601	40.8114	0.00851921
601	41.9853	0
601	43.1591	0
601	44.3329	0
601	45.5067	0
601	46.6805	0
601	47.8543	0.00851921
601	49.0282	0
601	50.202	0
601	51.3758	0
601	52.5496	0
601	53.7234	0
601	54.8972	0
601	56.0711	0
601	57.2449	0
601	58.4187	0
601	59.5925	0
601	60.7663	0
601	61.9401	0
601	63.114	0
601	64.2878	0.00851921
601	65.4616	0
601	66.6354	0
601	67.8092	0
601	68.9831	0
611	-47.2249	0.0083532
611	-46.0277	0
611	-44.8306	0
611	-43.6334	0
611	-42.4363	0.0083532
611	-41.2391	0
611	-40.042	0.0083532
611	-38.8448	0
611	-37.6477	0
611	-36.4505	0
611	-35.2534	0
611	-34.0563	0
611	-32.8591	0
611	-31.662	0.0167064
611	-30.4648	0
611	-29.2677	0.0250596
611	-28.0705	0
611	-26.8734	0.0250596
611	-25.6762	0.0167064
611	-24.4791	0.0083532
611	-23.2819	0
611	-22.0848	0.0167064
611	-20.8876	0.0167064
611	-19.6905	0.0167064
611	-18.4933	0.0083532
611	-17.2962	0.0083532
611	-16.0991	0.0083532
611	-14.9019	0.0083532
611	-13.7048	0.0250596
611	-12.5076	0.0083532
611	-11.3105	0.0250596
611	-10.1133	0.0167064
611	-8.91617	0.0167064
611	-7.71903	0.0167064
611	-6.52188	0.0167064
611	-5.32473	0.0083532
611	-4.12759	0.0167064
611	-2.93044	0.041766
611	-1.73329	0.0083532
611	-0.536146	0.0167064
611	0.661001	0.041766
611	1.85815	0.0083532
611	3.05529	0.0334128
611	4.25244	0.0083532
611	5.44959	0.0250596
611	6.64673	0.0250596
611	7.84388	0.0167064
611	9.04103	0.0167064
611	10.2382	0.0167064
611	11.4353	0.0083532
611	12.6325	0.0167064
611	13.8296	0
611	15.0268	0.0250596
611	16.2239	0.0167064
611	17.4211	0.0083532
611	18.6182	0.0083532
611	19.8153	0.0167064
611	21.0125	0.0083532
611	22.2096	0.0083532
611	23.4068	0
611	24.6039	0
611	25.8011	0.0250596
611	26.9982	0
611	28.1954	0.0167064
611	29.3925	0
611	30.5897	0.0167064
611	31.7868	0
611	32.984	0
611	34.1811	0.0083532
611	35.3783	0
611	36.5754	0
611	37.7725	0
611	38.9697	0.0083532
611	40.1668	0.0083532
611	41.364	0
611	42.5611	0
611	43.7583	0.0083532
611	44.9554	0
611	46.1526	0
611	47.3497	0
611	48.5469	0
611	49.744	0
611	50.9412	0
611	52.1383	0
611	53.3355	0
611	54.5326	0
611	55.7297	0
611	56.9269	0
611	58.124	0
611	59.3212	0
611	60.5183	0
611	61.7155	0
611	62.9126	0
611	64.1098	0
611	65.3069	0
611	66.5041	0
611	67.7012	0
611	68.8984	0.0083532
611	70.0955	0
611	71.2927	0
621	-47.2249	0.00841001
621	-46.0358	0
621	-44.8467	0
621	-43.6577	0
621	-42.4686	0
621	-41.2796	0
621	-40.0905	0
621	-38.9015	0.00841001
621	-37.7124	0
621	-36.5233	0.00841001
621	-35.3343	0.00841001
621	-34.1452	0.01682
621	-32.9562	0
621	-31.7671	0
621	-30.578	0
621	-29.389	0.00841001
621	-28.1999	0.00841001
621	-27.0109	0.01682
621	-25.8218	0.01682
621	-24.6327	0.01682
621	-23.4437	0
621	-22.2546	0.02523
621	-21.0656	0.02523
621	-19.8765	0.02523
621	-18.6874	0
621	-17.4984	0.00841001
621	-16.3093	0
621	-15.1203	0.01682
621	-13.9312	0
621	-12.7421	0.04205
621	-11.5531	0.01682
621	-10.364	0.01682
621	-9.17497	0.02523
621	-7.98591	0.00841001
621	-6.79685	0.02523
621	-5.60779	0.00841001
621	-4.41873	0.00841001
621	-3.22967	0.01682
621	-2.04061	0.00841001
621	-0.851555	0.03364
621	0.337504	0.02523
621	1.52656	0.00841001
621	2.71562	0.01682
621	3.90468	0.03364
621	5.09374	0.00841001
621	6.2828	0.02523
621	7.47186	0.04205
621	8.66092	0.01682
621	9.84998	0
621	11.039	0.00841001
621	12.2281	0.00841001
621	13.4172	0.00841001
621	14.6062	0.02523
621	15.7953	0.02523
621	16.9843	0.02523
621	18.1734	0.00841001
621	19.3625	0.00841001
621	20.5515	0
621	21.7406	0.00841001
621	22.9296	0
621	24.1187	0.01682
621	25.3077	0.00841001
621	26.4968	0
621	27.6859	0.00841001
621	28.8749	0.01682
621	30.064	0.00841001
621	31.253	0
621	32.4421	0
621	33.6312	0
621	34.8202	0
621	36.0093	0
621	37.1983	0
621	38.3874	0.00841001
621	39.5765	0.02523
621	40.7655	0
621	41.9546	0
621	43.1436	0
621	44.3327	0
621	45.5218	0
621	46.7108	0
621	47.8999	0
621	49.0889	0
621	50.278	0
621	51.4671	0
621	52.6561	0
621	53.8452	0
621	55.0342	0
621	56.2233	0
621	57.4124	0
621	58.6014	0
621	59.7905	0
621	60.9795	0
621	62.1686	0
621	63.3576	0
621	64.5467	0.00841001
621	65.7358	0
621	66.9248	0
621	68.1139	0
621	69.3029	0
621	70.492	0
631	-47.2249	0.00820601
631	-46.0062	0.00820601
631	-44.7876	0
631	-43.569	0
631	-42.3504	0
631	-41.1318	0
631	-39.9131	0
631	-38.6945	0
631	-37.4759	0
631	-36.2573	0.016412
631	-35.0387	0
631	-33.8201	0.00820601
631	-32.6014	0.016412
631	-31.3828	0
631	-30.1642	0.00820601
631	-28.9456	0.00820601
631	-27.727	0.00820601
631	-26.5083	0
631	-25.2897	0.016412
631	-24.0711	0
631	-22.8525	0.032824
631	-21.6339	0.016412
631	-20.4152	0.032824
631	-19.1966	0.016412
631	-17.978	0.00820601
631	-16.7594	0.016412
631	-15.5408	0.00820601
631	-14.3221	0.00820601
631	-13.1035	0
631	-11.8849	0.024618
631	-10.6663	0.00820601
631	-9.44766	0.016412
631	-8.22904	0.04103
631	-7.01042	0.00820601
631	-5.7918	0.016412
631	-4.57318	0
